Date,Open,High,Low,Close,Adj Close,Volume
2010-01-01,61.189999,62.919998,59.119999,59.619999,43.419220,142469300
2010-02-01,59.930000,62.919998,58.750000,62.470001,45.494766,148204600
2010-03-01,62.650002,67.000000,62.470001,66.160004,48.182087,172788600
2010-04-01,66.320000,66.680000,63.599998,65.220001,47.834911,148257700
2010-05-01,65.279999,67.610001,61.040001,62.889999,46.125996,193736600
2010-06-01,62.660000,64.790001,60.500000,60.950001,44.703117,172677100
2010-07-01,61.130001,65.790001,60.320000,64.910004,47.974449,141030200
2010-08-01,65.470001,66.830002,63.180000,64.180000,47.434914,113423100
2010-09-01,64.519997,67.309998,64.519997,66.440002,49.105278,114594000
2010-10-01,66.760002,68.110001,63.779999,65.300003,48.985729,156983100
2010-11-01,65.489998,66.099998,63.430000,64.629997,48.483120,131219500
2010-12-01,64.790001,66.510002,64.279999,65.330002,49.008244,119167100
2011-01-01,65.910004,67.459999,64.089996,64.309998,48.604057,135788100
2011-02-01,64.529999,65.139999,62.560001,63.419998,47.931404,169952600
2011-03-01,63.689999,65.330002,62.049999,64.410004,48.679630,155291700
2011-04-01,64.870003,69.940002,64.470001,68.889999,52.463909,112344300
2011-05-01,69.239998,71.889999,68.459999,71.120003,54.162197,129381000
2011-06-01,70.580002,70.870003,67.459999,70.430000,53.636703,144358800
2011-07-01,70.080002,70.750000,63.549999,64.040001,49.126072,168592300
2011-08-01,64.220001,65.480003,60.099998,64.430000,49.425251,284855800
2011-09-01,64.379997,64.879997,59.250000,61.900002,47.866524,232660100
2011-10-01,61.590000,63.619999,58.500000,62.950001,48.678471,180767300
2011-11-01,62.110001,66.650002,61.560001,64.000000,49.490433,166212200
2011-12-01,64.269997,66.779999,63.830002,66.349998,51.726105,106578400
2012-01-01,66.860001,67.190002,64.129997,65.669998,51.195992,120704200
2012-02-01,65.989998,66.980003,62.330002,62.939999,49.067680,213830000
2012-03-01,63.049999,66.500000,62.150002,66.349998,52.150265,138520100
2012-04-01,66.260002,66.860001,64.639999,66.000000,51.875160,120469200
2012-05-01,65.919998,69.339996,65.680000,67.849998,53.329243,186868900
2012-06-01,67.019997,70.660004,66.660004,70.660004,55.972218,132167300
2012-07-01,70.339996,72.940002,68.459999,72.730003,57.611946,123402100
2012-08-01,72.790001,73.660004,71.089996,72.430000,57.374290,117388900
2012-09-01,72.550003,72.680000,69.959999,70.769997,56.059341,106262700
2012-10-01,70.699997,71.470001,68.230003,69.239998,55.257561,117614900
2012-11-01,69.250000,70.639999,67.720001,70.209999,56.031654,100168400
2012-12-01,70.320000,70.889999,67.389999,68.430000,54.611115,98276000
2013-01-01,69.180000,73.459999,68.639999,72.849998,58.588894,120185200
2013-02-01,73.080002,76.330002,70.980003,75.769997,60.937279,122822500
2013-03-01,75.550003,79.269997,75.370003,79.110001,64.078468,108962100
2013-04-01,78.760002,84.320000,78.250000,82.470001,66.800049,123909700
2013-05-01,82.360001,84.779999,80.699997,80.769997,65.423058,92016900
2013-06-01,80.669998,83.190002,78.199997,81.790001,66.249268,112685400
2013-07-01,81.959999,87.059998,80.290001,83.540001,68.140892,111819000
2013-08-01,84.040001,85.430000,78.610001,79.730003,65.033203,93237000
2013-09-01,80.480003,82.940002,78.320000,79.500000,64.845589,92056100
2013-10-01,79.379997,85.500000,78.669998,84.089996,69.078766,109417600
2013-11-01,84.150002,86.730003,83.830002,84.459999,69.382698,79017100
2013-12-01,84.430000,84.519997,79.959999,82.940002,68.134018,99693900
