Date,Open,High,Low,Close,Adj Close,Volume
2010-01-01,68.720001,70.599998,64.019997,64.430000,45.100105,596474300
2010-02-01,65.769997,67.230003,63.560001,65.000000,45.499088,534843200
2010-03-01,65.360001,67.889999,65.080002,66.980003,47.190937,582728200
2010-04-01,67.269997,70.000000,66.849998,67.769997,47.747517,531285400
2010-05-01,68.110001,68.220001,58.459999,60.459999,42.597256,768609600
2010-06-01,60.380001,64.500000,56.919998,57.070000,40.481892,808522600
2010-07-01,56.980000,61.880001,55.939999,59.680000,42.333248,613489500
2010-08-01,60.639999,62.990002,58.049999,59.110001,41.928932,475629700
2010-09-01,60.040001,62.439999,59.720001,61.790001,44.143589,423362300
2010-10-01,62.320000,66.809998,61.799999,66.489998,47.501328,430427600
2010-11-01,66.720001,71.900002,66.629997,69.559998,49.694580,486318500
2010-12-01,70.379997,73.690002,70.379997,73.120003,52.566803,409237200
2011-01-01,73.720001,80.820000,73.639999,80.680000,58.001774,449380100
2011-02-01,81.139999,88.230003,81.040001,85.529999,61.488491,443594000
2011-03-01,86.410004,86.500000,78.800003,84.129997,60.800743,439334000
2011-04-01,84.720001,88.000000,82.379997,87.980003,63.583172,309722400
2011-05-01,88.099998,88.129997,79.419998,83.470001,60.323784,403834500
2011-06-01,83.550003,83.650002,76.720001,81.379997,59.146904,444344200
2011-07-01,81.190002,85.410004,79.760002,79.790001,57.991310,375467600
2011-08-01,80.820000,81.180000,67.029999,74.019997,53.797665,774165900
2011-09-01,74.150002,74.980003,67.930000,72.629997,53.136005,550523400
2011-10-01,72.050003,82.199997,69.209999,78.089996,57.130539,514198800
2011-11-01,75.820000,80.529999,73.900002,80.440002,58.849800,444321100
2011-12-01,80.199997,85.629997,78.660004,84.760002,62.379780,380150300
2012-01-01,85.970001,87.940002,83.459999,83.739998,61.629116,333545900
2012-02-01,84.230003,87.830002,83.190002,86.500000,63.660336,300700700
2012-03-01,86.470001,87.250000,84.050003,86.730003,64.178986,338912600
2012-04-01,86.599998,87.669998,81.879997,86.339996,63.890396,300234500
2012-05-01,86.459999,87.519997,78.410004,78.629997,58.185116,353685200
2012-06-01,77.870003,85.699997,77.129997,85.570000,63.756840,497990800
2012-07-01,85.440002,87.849998,82.830002,86.849998,64.710533,314314800
2012-08-01,87.019997,88.910004,85.500000,87.300003,65.045822,248010000
2012-09-01,87.330002,92.570000,86.519997,91.449997,68.580696,254195800
2012-10-01,91.790001,93.669998,89.680000,91.169998,68.370750,241112300
2012-11-01,90.250000,92.050003,85.059998,88.139999,66.098480,285676100
2012-12-01,88.550003,90.370003,84.699997,86.550003,65.312469,282441200
2013-01-01,87.790001,91.930000,87.239998,89.970001,67.893272,261496700
2013-02-01,90.440002,90.500000,87.610001,89.550003,67.576302,237182000
2013-03-01,89.070000,90.980003,87.900002,90.110001,68.433327,265045600
2013-04-01,90.129997,90.989998,85.019997,88.989998,67.582764,296347200
2013-05-01,88.519997,93.500000,87.480003,90.470001,68.706718,276095000
2013-06-01,90.529999,92.269997,88.019997,90.349998,69.090248,291767600
2013-07-01,90.389999,95.489998,89.959999,93.750000,71.690231,237784200
2013-08-01,92.690002,93.099998,86.389999,87.160004,66.650887,271631600
2013-09-01,87.699997,89.870003,85.610001,86.040001,66.249168,238532800
2013-10-01,85.989998,90.959999,84.790001,89.620003,69.005722,287672200
2013-11-01,89.739998,96.000000,88.269997,93.480003,71.977837,250351200
2013-12-01,93.269997,101.739998,92.919998,101.199997,78.452309,269290800
2014-01-01,100.599998,101.220001,91.699997,92.160004,71.444305,256867500
2014-02-01,91.919998,97.250000,89.250000,96.269997,74.630440,253283700
2014-03-01,95.760002,98.849998,93.010002,97.680000,76.259834,255698300
2014-04-01,97.650002,102.570000,96.239998,102.410004,79.952606,230896100
2014-05-01,101.959999,103.449997,100.320000,100.529999,78.484863,179886600
2014-06-01,100.529999,104.610001,99.589996,100.680000,79.135628,208876600
2014-07-01,101.150002,104.760002,98.930000,98.940002,77.767952,189374200
2014-08-01,98.620003,100.430000,97.629997,99.459999,78.176704,187451500
2014-09-01,99.430000,99.589996,93.620003,94.050003,74.439339,231833300
2014-10-01,94.110001,96.889999,86.910004,96.709999,76.544693,342094700
2014-11-01,96.559998,97.199997,90.110001,90.540001,71.661209,218128400
2014-12-01,90.360001,95.330002,86.190002,92.449997,73.701263,400812400
2015-01-01,92.250000,93.050003,86.029999,87.419998,69.691322,326819500
2015-02-01,87.849998,93.449997,87.500000,88.540001,70.584198,276447700
2015-03-01,88.339996,88.519997,82.680000,85.000000,68.272156,330260500
2015-04-01,85.699997,88.669998,83.809998,87.370003,70.175743,251671200
2015-05-01,87.849998,90.089996,84.769997,85.199997,68.432793,198924100
2015-06-01,85.250000,85.970001,82.800003,83.199997,67.379097,238808600
2015-07-01,83.279999,83.529999,78.930000,79.209999,64.147850,274029000
2015-08-01,78.699997,79.290001,66.550003,75.239998,60.932755,387523600
2015-09-01,73.300003,75.470001,71.510002,74.349998,60.775364,316644500
2015-10-01,75.199997,83.879997,73.029999,82.739998,67.633530,318077700
2015-11-01,82.300003,87.440002,77.910004,81.660004,66.750732,264207900
2015-12-01,81.760002,82.129997,73.790001,77.949997,64.273537,367069000
2016-01-01,77.500000,79.919998,71.550003,77.849998,64.191086,418954700
2016-02-01,76.660004,83.440002,73.550003,80.150002,66.087555,359915800
2016-03-01,80.559998,85.099998,80.309998,83.589996,69.549576,292841700
2016-04-01,82.400002,89.779999,81.989998,88.400002,73.551651,221801200
2016-05-01,88.239998,90.459999,87.230003,89.019997,74.067513,219170200
2016-06-01,88.430000,93.830002,87.610001,93.739998,78.650192,252091800
