Date,Open,High,Low,Close,Adj Close,Volume
2015-01-01,111.629997,113.000000,98.879997,102.529999,81.402283,209711800
2015-02-01,103.980003,112.930000,102.970001,106.680000,84.697128,148268000
2015-03-01,106.320000,107.690002,100.660004,104.980003,84.166306,170304500
2015-04-01,105.769997,112.199997,104.080002,111.059998,89.040848,130040100
2015-05-01,110.279999,110.800003,102.379997,103.000000,82.578857,132871600
2015-06-01,103.470001,103.750000,96.220001,96.470001,78.114204,158810200
2015-07-01,96.300003,96.669998,88.010002,88.480003,71.644516,184583600
2015-08-01,87.279999,87.330002,69.580002,80.989998,65.579659,287869400
2015-09-01,78.760002,80.470001,74.309998,78.879997,64.675926,246188800
2015-10-01,79.720001,91.980003,77.309998,90.879997,74.515060,224753100
2015-11-01,90.610001,98.639999,87.790001,91.320000,74.875832,176699200
2015-12-01,90.970001,94.000000,84.250000,89.959999,74.661575,261449500
2016-01-01,89.529999,90.110001,75.330002,86.470001,71.765068,280097900
2016-02-01,85.150002,89.839996,79.849998,83.440002,69.250351,234915000
2016-03-01,84.120003,97.910004,83.370003,95.400002,80.180717,214769100
2016-04-01,93.690002,104.260002,92.430000,102.180000,85.879097,155690100
2016-05-01,101.830002,103.849998,98.519997,101.000000,84.887352,130875500
2016-06-01,100.239998,105.000000,98.769997,104.830002,89.037712,152096700
2016-07-01,104.779999,107.580002,99.849998,102.480003,87.041733,134262500
2016-08-01,101.330002,103.599998,97.910004,100.580002,85.427963,132677100
2016-09-01,100.349998,104.349998,97.529999,102.919998,88.336525,151268200
2016-10-01,102.550003,105.459999,99.610001,104.750000,89.907211,138659500
2016-11-01,105.510002,112.980003,104.250000,111.559998,95.752243,169962900
2016-12-01,112.790001,119.000000,112.209999,117.699997,102.033577,134506600
2017-01-01,118.379997,119.000000,110.720001,111.349998,96.528801,123832300
2017-02-01,111.199997,114.279999,109.269997,112.500000,97.525711,123281600
2017-03-01,112.919998,114.389999,105.820000,107.370003,93.969482,164742200
2017-04-01,107.220001,110.669998,103.830002,106.699997,93.383102,101522600
2017-05-01,106.260002,107.709999,103.070000,103.480003,90.564995,118545200
2017-06-01,103.690002,108.489998,102.550003,104.330002,92.237732,126624600
2017-07-01,104.239998,110.000000,102.550003,109.190002,96.534447,105290000
2017-08-01,109.540001,111.440002,105.300003,107.620003,95.146400,109283200
2017-09-01,107.680000,118.330002,107.510002,117.500000,104.925018,109354600
2017-10-01,116.419998,120.889999,112.570000,115.889999,103.487312,113304800
2017-11-01,116.300003,119.150002,113.900002,118.989998,106.255554,101837000
2017-12-01,119.809998,126.199997,118.519997,125.190002,112.838524,105261400
2018-01-01,125.709999,133.880005,124.050003,125.349998,112.982750,130293100
2018-02-01,125.599998,125.629997,108.019997,111.919998,100.877747,170301700
2018-03-01,111.529999,118.349998,109.830002,114.040001,103.811829,144392700
2018-04-01,113.889999,127.900002,110.540001,125.110001,113.888969,143076700
2018-05-01,124.029999,131.080002,120.059998,124.300003,113.151627,147855000
2018-06-01,125.489998,128.380005,121.550003,126.430000,116.094177,136009000
2018-07-01,125.279999,128.550003,119.669998,126.269997,115.947250,105554900
2018-08-01,125.309998,125.919998,117.089996,118.459999,108.775726,113551900
2018-09-01,118.930000,124.239998,113.389999,122.279999,113.359947,112659000
2018-10-01,123.110001,127.599998,107.540001,111.650002,103.505386,152330900
2018-11-01,111.769997,121.870003,110.099998,118.940002,110.263588,151564000
2018-12-01,120.769997,122.430000,100.220001,108.790001,101.839668,169674800
2019-01-01,107.339996,115.410004,107.099998,114.650002,107.325279,139155300
2019-02-01,116.650002,121.290001,115.919998,119.580002,111.940331,113779300
2019-03-01,120.389999,126.919998,119.199997,123.180000,116.469475,126230200
2019-04-01,123.870003,127.339996,115.650002,120.059998,113.519432,221265300
2019-05-01,119.800003,122.489998,113.720001,113.849998,107.647743,174977300
2019-06-01,114.699997,126.199997,114.470001,124.440002,118.818474,112770200
2019-07-01,125.360001,127.000000,122.330002,123.110001,117.548546,99523800
2019-08-01,122.000000,123.889999,114.349998,117.720001,112.402039,131775600
2019-09-01,115.769997,125.269997,114.550003,118.599998,114.406403,122911200
2019-10-01,119.269997,119.510002,110.419998,116.139999,112.033386,110431800
2019-11-01,115.489998,122.940002,114.019997,117.129997,112.988373,119652300
2019-12-01,117.980003,121.419998,115.699997,120.510002,117.394318,119639200
