Date,Open,High,Low,Close,Adj Close,Volume
2010-01-01,11.220000,13.730000,10.950000,12.230000,10.863926,334450000
2010-02-01,12.370000,13.210000,10.930000,12.920000,11.476853,215161100
2010-03-01,12.930000,14.900000,12.330000,14.590000,12.960317,236270900
2010-04-01,14.630000,14.940000,11.950000,12.080000,10.730680,320889200
2010-05-01,12.300000,14.480000,10.900000,13.580000,12.063131,291751900
2010-06-01,13.310000,14.500000,11.240000,11.750000,10.437538,242373500
2010-07-01,11.970000,12.400000,10.400000,11.880000,10.553022,214598200
2010-08-01,12.080000,12.800000,9.600000,10.460000,9.291633,190329500
2010-09-01,10.830000,12.000000,10.400000,11.640000,10.339827,163448700
2010-10-01,11.750000,14.100000,10.960000,13.890000,12.338504,230192000
2010-11-01,13.900000,14.540000,12.870000,13.680000,12.151961,206887700
2010-12-01,13.960000,14.100000,12.150000,12.600000,11.192597,198093300
2011-01-01,12.690000,13.210000,11.110000,11.670000,10.366478,324281300
2011-02-01,11.750000,12.130000,10.370000,11.240000,9.984509,341922300
2011-03-01,11.260000,11.640000,9.710000,9.800000,8.705355,452248800
2011-04-01,9.890000,10.700000,8.910000,10.380000,9.220567,375167700
2011-05-01,10.660000,11.600000,9.910000,10.080000,8.954078,331129700
2011-06-01,10.080000,10.180000,9.100000,9.170000,8.145723,295128600
2011-07-01,9.240000,9.410000,7.280000,7.890000,7.008699,318176700
2011-08-01,8.200000,8.240000,6.410000,7.530000,6.688910,397106500
2011-09-01,7.550000,8.570000,7.060000,7.500000,6.662261,242961900
2011-10-01,7.390000,8.980000,6.640000,8.520000,7.568328,269119600
2011-11-01,8.200000,8.500000,7.080000,8.120000,7.213007,263450700
2011-12-01,8.040000,9.130000,7.930000,8.090000,7.186358,232763800
2012-01-01,8.230000,10.880000,7.830000,10.550000,9.371581,264433700
2012-02-01,10.680000,11.580000,9.400000,9.810000,8.714237,211720500
2012-03-01,9.800000,10.280000,9.070000,9.920000,8.811948,277353800
2012-04-01,9.880000,11.120000,9.780000,10.960000,9.735783,224817200
2012-05-01,11.140000,12.250000,10.030000,12.100000,10.748446,292242800
2012-06-01,12.020000,12.040000,9.890000,10.950000,9.726900,291373700
2012-07-01,11.110000,11.250000,9.080000,9.650000,8.572109,265618800
2012-08-01,9.490000,9.930000,8.460000,8.650000,7.683806,277357400
2012-09-01,8.660000,9.700000,8.420000,9.160000,8.136841,200072700
2012-10-01,9.120000,10.490000,9.110000,9.630000,8.554342,215469500
2012-11-01,9.640000,10.500000,9.210000,10.000000,8.883012,186004300
2012-12-01,9.990000,12.050000,9.500000,11.870000,10.544133,260632000
2013-01-01,12.070000,14.200000,11.970000,13.890000,12.338504,306972100
2013-02-01,13.970000,14.900000,13.160000,14.270000,12.676061,235243800
2013-03-01,14.260000,17.250000,14.260000,16.510000,14.665854,238636500
2013-04-01,16.430000,17.330000,13.940000,17.139999,15.225487,376827200
2013-05-01,17.260000,19.430000,16.680000,18.010000,15.998306,266439500
2013-06-01,18.120001,19.049999,16.940001,18.709999,16.620117,179688400
2013-07-01,18.799999,22.010000,18.299999,21.230000,18.858637,200654800
2013-08-01,21.530001,22.049999,18.530001,19.730000,17.526188,307844600
2013-09-01,20.049999,24.100000,19.570000,23.590000,21.015125,524337300
2013-10-01,23.680000,26.719999,23.629999,26.379999,23.500601,313710900
2013-11-01,26.459999,29.440001,26.049999,28.980000,25.816809,263298600
2013-12-01,29.000000,29.420000,26.400000,27.469999,24.526739,249242500
2014-01-01,27.260000,32.919998,27.260000,30.610001,27.330305,306830600
2014-02-01,30.639999,33.950001,29.120001,33.209999,29.651722,218743500
2014-03-01,32.389999,35.849998,31.900000,34.650002,30.997591,243481200
2014-04-01,34.930000,37.470001,30.540001,36.830002,32.947811,277516500
2014-05-01,37.000000,40.689999,36.560001,39.910000,35.703136,188943700
2014-06-01,40.139999,42.660000,38.040001,38.720001,34.693813,283535800
2014-07-01,39.000000,40.410000,34.770000,37.459999,33.564827,317442000
2014-08-01,37.380001,40.770000,34.590000,39.580002,35.464386,193088500
2014-09-01,39.799999,40.970001,35.180000,36.150002,32.471718,232775300
2014-10-01,35.349998,40.400002,30.120001,40.230000,36.136566,500833200
2014-11-01,40.279999,47.189999,40.230000,46.669998,41.921291,222572900
2014-12-01,46.549999,50.160000,43.900002,49.189999,44.279037,274485500
2015-01-01,49.919998,51.060001,44.470001,47.310001,42.586739,237076100
2015-02-01,47.099998,48.270000,43.349998,44.520000,40.075287,254968300
2015-03-01,44.520000,47.630001,42.599998,44.959999,40.552891,250312400
2015-04-01,43.669998,47.380001,41.020000,44.639999,40.264259,248219300
2015-05-01,44.810001,47.980000,41.720001,42.919998,38.712860,265764600
2015-06-01,43.209999,44.790001,38.970001,41.080002,37.129337,254316900
2015-07-01,41.750000,46.639999,38.810001,44.340000,40.075825,241314400
2015-08-01,44.680000,48.299999,34.610001,43.779999,39.569679,206432300
2015-09-01,43.950001,48.180000,43.299999,44.869999,40.673328,185918900
2015-10-01,44.709999,51.660000,43.349998,50.840000,46.084946,212276100
2015-11-01,50.900002,52.000000,46.369999,46.459999,42.114609,161461800
2015-12-01,46.810001,52.770000,46.580002,50.689999,46.070930,196595800
2016-01-01,49.419998,49.750000,42.419998,44.290001,40.254124,237549100
2016-02-01,44.730000,49.450001,40.029999,48.240002,43.844189,207000600
2016-03-01,48.730000,50.500000,46.009998,48.680000,44.384418,179764700
2016-04-01,47.500000,49.799999,41.220001,41.669998,37.992989,220586000
2016-05-01,42.110001,44.660000,40.639999,43.459999,39.625038,213295600
2016-06-01,43.459999,43.709999,32.599998,36.430000,33.322384,286189400
2016-07-01,36.410000,41.349998,34.080002,38.750000,35.444473,235529600
2016-08-01,38.919998,39.509998,35.840000,36.750000,33.615082,220496600
2016-09-01,37.000000,40.230000,36.320000,39.360001,36.199764,199614800
2016-10-01,39.250000,42.410000,37.910000,41.770000,38.416256,238857100
2016-11-01,41.840000,49.410000,41.549999,48.180000,44.311588,205692000
2016-12-01,47.959999,52.759998,47.590000,49.189999,45.448677,153611800
2017-01-01,49.369999,52.000000,46.570000,47.240002,43.646992,165064700
2017-02-01,47.480000,51.959999,46.480000,49.930000,46.132385,133429300
2017-03-01,50.410000,51.869999,44.470001,45.959999,42.632919,215936500
2017-04-01,45.959999,47.549999,43.810001,45.439999,42.150566,173916400
2017-05-01,45.590000,50.950001,45.400002,49.130001,45.573441,163479400
2017-06-01,49.320000,54.529999,49.299999,53.740002,50.054443,175868300
2017-07-01,54.259998,55.750000,49.259998,49.360001,45.974838,161568200
2017-08-01,49.779999,51.549999,45.000000,47.189999,43.953655,165127400
2017-09-01,47.419998,49.279999,44.590000,48.220001,45.203083,164672300
2017-10-01,48.349998,54.060001,47.900002,50.029999,46.899841,161469100
2017-11-01,50.189999,53.500000,48.330002,52.919998,49.609024,120895100
2017-12-01,52.549999,56.840000,51.759998,56.000000,52.822926,137221700
2018-01-01,56.290001,60.790001,53.880001,56.770000,53.549236,217524400
2018-02-01,56.509998,57.180000,48.520000,53.900002,50.842060,156682300
2018-03-01,53.869999,57.310001,51.810001,54.810001,51.998772,136801500
2018-04-01,54.590000,56.020000,50.950001,52.220001,49.541615,166861300
2018-05-01,52.270000,56.119999,51.090000,54.049999,51.277752,138665600
2018-06-01,54.419998,55.840000,49.049999,49.540001,47.278423,133617700
2018-07-01,49.250000,55.049999,48.520000,54.419998,51.935638,150839400
2018-08-01,54.790001,58.869999,52.939999,58.480000,56.190849,96064700
2018-09-01,58.500000,60.230000,55.689999,57.830002,55.566296,100806000
2018-10-01,57.990002,58.139999,49.680000,54.730000,52.587631,186771600
2018-11-01,54.930000,61.320000,54.750000,60.709999,58.333557,131488300
2018-12-01,61.000000,61.070000,47.900002,49.900002,48.247982,145415900
2019-01-01,49.250000,50.450001,45.080002,49.430000,47.793545,199934200
2019-02-01,49.630001,52.220001,49.540001,49.580002,47.938583,128870700
2019-03-01,49.369999,52.080002,48.220001,51.650002,50.289070,166809100
2019-04-01,51.820000,58.990002,51.520000,58.290001,56.754112,148507900
2019-05-01,58.200001,58.509998,51.310001,51.500000,50.143024,87101100
2019-06-01,51.480000,57.419998,51.410000,56.750000,55.588467,100204800
2019-07-01,57.299999,63.439999,57.250000,61.040001,59.790661,145656200
2019-08-01,61.310001,61.770000,55.570000,57.860001,57.039650,112141700
2019-09-01,57.439999,60.580002,56.650002,57.599998,56.783333,106340200
2019-10-01,58.049999,58.680000,51.070000,55.080002,54.299065,177484700
2019-11-01,55.549999,58.430000,55.119999,57.310001,56.917168,105598500
2019-12-01,57.250000,59.919998,54.540001,58.480000,58.079147,100565600
