Date,Open,High,Low,Close,Adj Close,Volume
2015-01-01,35.270000,36.450001,32.360001,32.619999,25.836592,322806300
2015-02-01,32.669998,38.180000,32.439999,37.310001,29.551296,325790900
2015-03-01,37.310001,38.990002,36.730000,37.500000,29.701784,290617700
2015-04-01,37.270000,37.450001,34.930000,35.060001,27.997185,397267700
2015-05-01,35.169998,36.580002,34.509998,35.970001,28.723860,248022900
2015-06-01,36.060001,36.540001,33.060001,33.330002,26.615690,301985800
2015-07-01,33.610001,33.610001,29.889999,31.510000,25.422928,421909400
2015-08-01,31.790001,32.250000,24.620001,29.440001,23.752806,388128600
2015-09-01,29.180000,31.809999,28.379999,30.020000,24.220764,356603300
2015-10-01,30.290001,36.060001,29.980000,34.910000,28.512651,323441300
2015-11-01,34.880001,36.880001,34.189999,36.200001,29.566259,212069900
2015-12-01,35.950001,36.520000,33.540001,34.009998,27.777590,238745800
2016-01-01,33.450001,33.540001,28.320000,29.639999,24.463375,376867600
2016-02-01,29.459999,30.250000,26.690001,29.440001,24.298300,327574900
2016-03-01,30.020000,32.380001,28.920000,31.430000,25.940750,269349800
2016-04-01,31.180000,33.410000,29.180000,31.799999,26.575289,249350000
2016-05-01,32.049999,32.119999,30.170000,31.280001,26.140724,210049700
2016-06-01,31.150000,31.150000,27.340000,28.299999,23.650337,303560000
2016-07-01,28.690001,32.869999,27.520000,31.540001,26.693554,295969400
2016-08-01,31.540001,32.090000,29.820000,31.920000,27.015160,262310700
2016-09-01,31.860001,32.549999,30.129999,31.770000,26.888208,299362600
2016-10-01,31.639999,33.080002,30.879999,31.600000,27.064524,244472800
2016-11-01,31.700001,34.980000,30.209999,34.529999,29.573986,314369400
2016-12-01,34.810001,37.740002,34.669998,34.840000,29.839493,310509400
2017-01-01,34.980000,38.380001,34.840000,36.610001,31.695585,287500800
2017-02-01,36.680000,38.099998,34.720001,36.840000,31.894711,287888900
2017-03-01,37.200001,38.549999,33.790001,35.360001,30.613384,397935200
2017-04-01,35.360001,35.400002,33.369999,34.639999,30.296877,249493100
2017-05-01,34.630001,34.650002,31.920000,33.930000,29.675901,322113200
2017-06-01,34.060001,35.049999,33.049999,34.930000,30.550520,260038700
2017-07-01,34.520000,36.630001,34.450001,35.980000,31.820066,204852000
2017-08-01,35.810001,36.740002,34.590000,36.540001,32.315323,193493000
2017-09-01,36.730000,40.689999,36.619999,40.380001,35.711346,275318700
2017-10-01,41.009998,46.759998,40.799999,42.980000,38.794048,358941400
2017-11-01,42.720001,45.349998,41.349998,43.090000,38.893333,270788400
2017-12-01,43.189999,43.419998,40.700001,40.990002,36.997860,233305300
2018-01-01,41.240002,45.520000,41.150002,42.410000,38.627808,278088700
2018-02-01,42.119999,43.560001,39.320000,39.349998,35.840702,267909800
2018-03-01,39.590000,39.590000,34.500000,36.340000,33.099140,288911100
2018-04-01,36.099998,39.669998,35.230000,36.740002,33.803837,221705000
2018-05-01,36.759998,42.770000,35.279999,42.700001,39.287521,236116800
2018-06-01,42.980000,45.000000,39.369999,39.400002,36.251255,279572100
2018-07-01,39.080002,40.500000,36.259998,37.910000,35.184685,229946700
2018-08-01,37.889999,38.320000,35.209999,36.049999,33.458393,226191400
2018-09-01,36.000000,36.490002,33.279999,33.669998,31.249489,241380000
2018-10-01,34.299999,37.049999,30.559999,36.590000,34.329227,389476100
2018-11-01,36.240002,38.750000,33.849998,37.950001,35.605202,266802600
2018-12-01,39.000000,39.610001,31.459999,33.450001,31.383244,227541200
2019-01-01,32.849998,39.139999,32.200001,39.020000,36.994022,245901200
2019-02-01,38.910000,40.740002,38.009998,39.480000,37.430138,180097400
2019-03-01,39.849998,41.500000,36.259998,37.099998,35.173710,179459600
2019-04-01,37.400002,40.450001,37.330002,38.950001,37.294140,159363300
2019-05-01,39.000000,39.200001,33.150002,33.340000,31.922632,219724700
2019-06-01,33.349998,38.990002,33.080002,38.529999,36.891991,175429000
2019-07-01,38.930000,41.000000,37.580002,40.340000,39.038960,150787800
2019-08-01,41.259998,41.900002,35.580002,37.090000,35.893780,151235200
2019-09-01,36.889999,39.779999,36.439999,37.480000,36.271202,170562500
2019-10-01,37.470001,38.700001,33.709999,37.160000,36.322464,212810900
2019-11-01,37.209999,38.959999,34.590000,36.000000,35.188610,191232800
2019-12-01,36.009998,37.619999,34.959999,36.599998,35.775085,172043000
