Date,Open,High,Low,Close,Adj Close,Volume
2010-01-01,64.709999,65.949997,62.220001,62.860001,45.894260,245125300
2010-02-01,63.259998,64.699997,61.889999,63.000000,45.996483,213341500
2010-03-01,63.270000,65.489998,63.020000,65.199997,47.966923,249947500
2010-04-01,65.370003,66.199997,64.209999,64.300003,47.304802,235860700
2010-05-01,65.160004,65.620003,58.189999,58.299999,42.890663,357775800
2010-06-01,58.209999,60.150002,57.549999,59.060001,43.846657,357343400
2010-07-01,59.070000,61.730000,56.860001,58.090000,43.126522,310708000
2010-08-01,58.500000,60.250000,56.990002,57.020000,42.332146,239384600
2010-09-01,57.669998,62.700001,57.439999,61.959999,46.433445,209239500
2010-10-01,62.090000,64.230003,61.299999,63.740002,47.767406,208721800
2010-11-01,63.880001,64.919998,61.250000,61.549999,46.126202,221392600
2010-12-01,62.180000,63.160000,61.560001,61.849998,46.749897,212152900
2011-01-01,62.630001,63.540001,59.689999,59.770000,45.177700,257253400
2011-02-01,59.700001,61.450001,59.360001,61.439999,46.439995,199932400
2011-03-01,61.250000,61.500000,57.500000,59.250000,45.189682,254534800
2011-04-01,59.630001,65.970001,59.060001,65.720001,50.124332,270819500
2011-05-01,65.919998,67.370003,64.800003,67.290001,51.321743,270892200
2011-06-01,67.019997,67.360001,64.690002,66.519997,51.174507,231770300
2011-07-01,66.480003,68.050003,64.129997,64.790001,49.843590,202614600
2011-08-01,65.279999,66.230003,59.080002,65.800003,50.620605,491488700
2011-09-01,65.660004,66.139999,61.000000,63.689999,49.433872,264862000
2011-10-01,63.650002,65.860001,60.830002,64.389999,49.977192,251590300
2011-11-01,63.680000,65.489998,61.049999,64.720001,50.233318,236914800
2011-12-01,64.680000,66.320000,62.849998,65.580002,51.373203,210285200
2012-01-01,65.589996,66.000000,64.339996,65.910004,51.631725,212136100
2012-02-01,65.970001,66.320000,64.019997,65.080002,50.981533,192370000
2012-03-01,65.110001,66.180000,64.120003,65.959999,52.127304,208163900
2012-04-01,66.040001,66.300003,62.759998,65.099998,51.447647,229665900
2012-05-01,64.910004,65.489998,62.000000,62.430000,49.337582,278010100
2012-06-01,62.040001,67.699997,61.709999,67.559998,53.911522,451142100
2012-07-01,67.419998,69.699997,67.000000,69.220001,55.236168,273347200
2012-08-01,69.480003,69.750000,66.849998,67.430000,53.807789,224101500
2012-09-01,67.489998,69.639999,66.970001,68.910004,55.488491,200224200
2012-10-01,68.919998,72.739998,67.800003,70.820000,57.026478,267146700
2012-11-01,71.099998,71.900002,68.510002,69.730003,56.148754,211662500
2012-12-01,69.800003,71.620003,69.180000,70.099998,56.945854,232603000
2013-01-01,71.019997,74.800003,70.300003,73.919998,60.049053,209813800
2013-02-01,74.139999,77.019997,73.559998,76.110001,61.828121,177978400
