Date,Open,High,Low,Close,Adj Close,Volume
2010-01-01,27.020000,29.430000,26.820000,28.430000,21.231312,1009905300
2010-02-01,28.600000,29.129999,26.370001,27.340000,20.417307,840453900
2010-03-01,27.450001,31.990000,27.150000,31.120001,23.280611,817434600
2010-04-01,31.400000,34.250000,31.129999,33.110001,24.769310,943549600
2010-05-01,33.220001,34.090000,27.440001,28.690001,21.462746,1142687200
2010-06-01,28.680000,29.480000,25.520000,25.600000,19.180258,916736600
2010-07-01,25.540001,28.770000,24.600000,27.730000,20.776108,800299500
2010-08-01,28.290001,28.580000,23.020000,23.549999,17.644335,811768100
2010-09-01,23.910000,26.959999,23.760000,25.120001,18.854149,745446900
2010-10-01,25.299999,26.580000,23.370001,26.059999,19.559681,1025608100
2010-11-01,26.030001,29.360001,25.600000,27.209999,20.422834,686309700
2010-12-01,27.580000,31.610001,27.200001,30.990000,23.304825,614774500
2011-01-01,31.299999,32.990002,30.639999,32.419998,24.380199,683995900
2011-02-01,32.610001,34.250000,30.799999,32.259998,24.259880,707641800
2011-03-01,32.340000,32.970001,29.820000,31.709999,23.881983,711238900
2011-04-01,32.090000,32.630001,28.209999,29.110001,21.972734,828884300
2011-05-01,29.340000,29.549999,27.379999,28.370001,21.414171,618422100
2011-06-01,28.360001,28.360001,25.260000,28.059999,21.266657,894779600
2011-07-01,28.080000,29.629999,26.370001,27.940001,21.175714,674137600
2011-08-01,28.370001,28.440001,22.580000,26.100000,19.781170,1181099400
2011-09-01,26.110001,26.240000,22.700001,24.120001,18.361597,894820200
2011-10-01,24.049999,27.540001,22.610001,25.910000,19.724253,988797700
2011-11-01,24.780001,26.629999,23.190001,25.860001,19.686195,717310700
2011-12-01,25.620001,27.969999,25.180000,27.559999,21.082470,600958300
2012-01-01,27.940001,31.040001,27.940001,29.209999,22.344667,707418200
2012-02-01,29.629999,31.900000,29.549999,31.290001,23.935799,574647800
2012-03-01,31.559999,34.590000,29.990000,34.139999,26.223688,697532800
2012-04-01,33.830002,34.590000,32.430000,33.419998,25.746311,511250200
2012-05-01,33.549999,34.299999,30.520000,32.049999,24.690884,636432600
2012-06-01,31.400000,33.439999,29.799999,33.439999,25.929047,638521500
2012-07-01,33.669998,34.400002,32.619999,33.810001,26.215948,494208900
2012-08-01,33.919998,34.799999,32.840000,34.029999,26.386526,414112100
2012-09-01,34.040001,36.599998,33.730000,34.529999,26.948809,528817300
2012-10-01,34.779999,36.340000,33.500000,33.689999,26.293226,605743100
2012-11-01,33.750000,34.410000,31.250000,33.009998,25.762531,444703800
2012-12-01,33.180000,35.189999,32.410000,34.180000,26.847755,465866000
2013-01-01,35.029999,35.459999,34.430000,34.830002,27.358320,524971600
2013-02-01,35.060001,35.950001,34.520000,35.080002,27.751396,461294400
2013-03-01,34.939999,38.200001,34.849998,36.990002,29.262369,443204500
2013-04-01,37.020000,38.040001,36.189999,37.980000,30.045546,468022100
2013-05-01,37.900002,41.590000,37.290001,40.549999,32.078648,461672500
